image_id,image_filename,image_doi,cell_id,bethesda_system,nucleus_x,nucleus_y
38,466a61aa31579a2ffb3c561f5a5d37d0.png,10.6084/m9.figshare.12229640,10307,Negative for intraepithelial lesion,1094,728
38,466a61aa31579a2ffb3c561f5a5d37d0.png,10.6084/m9.figshare.12229640,10308,Negative for intraepithelial lesion,435,315
38,466a61aa31579a2ffb3c561f5a5d37d0.png,10.6084/m9.figshare.12229640,10309,LSIL,249,726
38,466a61aa31579a2ffb3c561f5a5d37d0.png,10.6084/m9.figshare.12229640,10310,Negative for intraepithelial lesion,260,14
35,bf7767fb55e9b4e77ea458f825f06e65.png,10.6084/m9.figshare.12229628,10311,Negative for intraepithelial lesion,127,79
35,bf7767fb55e9b4e77ea458f825f06e65.png,10.6084/m9.figshare.12229628,10312,Negative for intraepithelial lesion,1168,445
35,bf7767fb55e9b4e77ea458f825f06e65.png,10.6084/m9.figshare.12229628,10313,LSIL,518,487
35,bf7767fb55e9b4e77ea458f825f06e65.png,10.6084/m9.figshare.12229628,10314,Negative for intraepithelial lesion,798,705
35,bf7767fb55e9b4e77ea458f825f06e65.png,10.6084/m9.figshare.12229628,10315,Negative for intraepithelial lesion,1266,716
35,bf7767fb55e9b4e77ea458f825f06e65.png,10.6084/m9.figshare.12229628,10316,Negative for intraepithelial lesion,1249,582
35,bf7767fb55e9b4e77ea458f825f06e65.png,10.6084/m9.figshare.12229628,10317,Negative for intraepithelial lesion,735,566
35,bf7767fb55e9b4e77ea458f825f06e65.png,10.6084/m9.figshare.12229628,10318,LSIL,565,625
35,bf7767fb55e9b4e77ea458f825f06e65.png,10.6084/m9.figshare.12229628,10319,LSIL,426,467
35,bf7767fb55e9b4e77ea458f825f06e65.png,10.6084/m9.figshare.12229628,10320,Negative for intraepithelial lesion,989,300
35,bf7767fb55e9b4e77ea458f825f06e65.png,10.6084/m9.figshare.12229628,10321,Negative for intraepithelial lesion,675,415
35,bf7767fb55e9b4e77ea458f825f06e65.png,10.6084/m9.figshare.12229628,10322,Negative for intraepithelial lesion,643,361
35,bf7767fb55e9b4e77ea458f825f06e65.png,10.6084/m9.figshare.12229628,10323,Negative for intraepithelial lesion,1032,242
35,bf7767fb55e9b4e77ea458f825f06e65.png,10.6084/m9.figshare.12229628,10324,Negative for intraepithelial lesion,1114,245
35,bf7767fb55e9b4e77ea458f825f06e65.png,10.6084/m9.figshare.12229628,10325,Negative for intraepithelial lesion,1168,212
35,bf7767fb55e9b4e77ea458f825f06e65.png,10.6084/m9.figshare.12229628,10326,Negative for intraepithelial lesion,1180,342
35,bf7767fb55e9b4e77ea458f825f06e65.png,10.6084/m9.figshare.12229628,10327,Negative for intraepithelial lesion,1013,446
35,bf7767fb55e9b4e77ea458f825f06e65.png,10.6084/m9.figshare.12229628,10328,Negative for intraepithelial lesion,944,554
35,bf7767fb55e9b4e77ea458f825f06e65.png,10.6084/m9.figshare.12229628,10329,Negative for intraepithelial lesion,747,639
35,bf7767fb55e9b4e77ea458f825f06e65.png,10.6084/m9.figshare.12229628,10330,Negative for intraepithelial lesion,538,545
35,bf7767fb55e9b4e77ea458f825f06e65.png,10.6084/m9.figshare.12229628,10331,Negative for intraepithelial lesion,592,495
35,bf7767fb55e9b4e77ea458f825f06e65.png,10.6084/m9.figshare.12229628,10332,Negative for intraepithelial lesion,639,538
35,bf7767fb55e9b4e77ea458f825f06e65.png,10.6084/m9.figshare.12229628,10333,Negative for intraepithelial lesion,483,685
35,bf7767fb55e9b4e77ea458f825f06e65.png,10.6084/m9.figshare.12229628,10334,Negative for intraepithelial lesion,614,755
35,bf7767fb55e9b4e77ea458f825f06e65.png,10.6084/m9.figshare.12229628,10335,Negative for intraepithelial lesion,567,731
35,bf7767fb55e9b4e77ea458f825f06e65.png,10.6084/m9.figshare.12229628,10336,Negative for intraepithelial lesion,777,724
35,bf7767fb55e9b4e77ea458f825f06e65.png,10.6084/m9.figshare.12229628,10337,Negative for intraepithelial lesion,767,814
35,bf7767fb55e9b4e77ea458f825f06e65.png,10.6084/m9.figshare.12229628,10338,Negative for intraepithelial lesion,825,790
35,bf7767fb55e9b4e77ea458f825f06e65.png,10.6084/m9.figshare.12229628,10339,Negative for intraepithelial lesion,1227,820
35,bf7767fb55e9b4e77ea458f825f06e65.png,10.6084/m9.figshare.12229628,10340,Negative for intraepithelial lesion,1199,501
35,bf7767fb55e9b4e77ea458f825f06e65.png,10.6084/m9.figshare.12229628,10341,Negative for intraepithelial lesion,1192,652
35,bf7767fb55e9b4e77ea458f825f06e65.png,10.6084/m9.figshare.12229628,10342,Negative for intraepithelial lesion,1075,561
35,bf7767fb55e9b4e77ea458f825f06e65.png,10.6084/m9.figshare.12229628,10343,Negative for intraepithelial lesion,1063,381
35,bf7767fb55e9b4e77ea458f825f06e65.png,10.6084/m9.figshare.12229628,10344,Negative for intraepithelial lesion,1053,340
35,bf7767fb55e9b4e77ea458f825f06e65.png,10.6084/m9.figshare.12229628,10345,Negative for intraepithelial lesion,638,648
35,bf7767fb55e9b4e77ea458f825f06e65.png,10.6084/m9.figshare.12229628,10346,Negative for intraepithelial lesion,285,830
35,bf7767fb55e9b4e77ea458f825f06e65.png,10.6084/m9.figshare.12229628,10347,Negative for intraepithelial lesion,300,923
35,bf7767fb55e9b4e77ea458f825f06e65.png,10.6084/m9.figshare.12229628,10348,Negative for intraepithelial lesion,282,74
35,bf7767fb55e9b4e77ea458f825f06e65.png,10.6084/m9.figshare.12229628,10349,Negative for intraepithelial lesion,1205,1004
36,7f725f332e420bc3c96533e342802d4c.png,10.6084/m9.figshare.12229631,10350,ASC-US,848,136
36,7f725f332e420bc3c96533e342802d4c.png,10.6084/m9.figshare.12229631,10351,Negative for intraepithelial lesion,776,295
36,7f725f332e420bc3c96533e342802d4c.png,10.6084/m9.figshare.12229631,10352,Negative for intraepithelial lesion,532,798
36,7f725f332e420bc3c96533e342802d4c.png,10.6084/m9.figshare.12229631,10353,Negative for intraepithelial lesion,1179,982
36,7f725f332e420bc3c96533e342802d4c.png,10.6084/m9.figshare.12229631,10354,Negative for intraepithelial lesion,440,464
36,7f725f332e420bc3c96533e342802d4c.png,10.6084/m9.figshare.12229631,10355,Negative for intraepithelial lesion,307,544
36,7f725f332e420bc3c96533e342802d4c.png,10.6084/m9.figshare.12229631,10356,Negative for intraepithelial lesion,589,668
36,7f725f332e420bc3c96533e342802d4c.png,10.6084/m9.figshare.12229631,10357,Negative for intraepithelial lesion,864,550
36,7f725f332e420bc3c96533e342802d4c.png,10.6084/m9.figshare.12229631,10358,Negative for intraepithelial lesion,739,487
36,7f725f332e420bc3c96533e342802d4c.png,10.6084/m9.figshare.12229631,10359,Negative for intraepithelial lesion,235,777
36,7f725f332e420bc3c96533e342802d4c.png,10.6084/m9.figshare.12229631,10360,Negative for intraepithelial lesion,718,757
36,7f725f332e420bc3c96533e342802d4c.png,10.6084/m9.figshare.12229631,10361,LSIL,862,869
36,7f725f332e420bc3c96533e342802d4c.png,10.6084/m9.figshare.12229631,10362,LSIL,598,410
36,7f725f332e420bc3c96533e342802d4c.png,10.6084/m9.figshare.12229631,10363,LSIL,487,303
36,7f725f332e420bc3c96533e342802d4c.png,10.6084/m9.figshare.12229631,10364,ASC-US,898,132
36,7f725f332e420bc3c96533e342802d4c.png,10.6084/m9.figshare.12229631,10365,Negative for intraepithelial lesion,981,1001
34,b6bf215df9cc83413a7c5a61c64361da.png,10.6084/m9.figshare.12229625,10366,ASC-US,766,671
34,b6bf215df9cc83413a7c5a61c64361da.png,10.6084/m9.figshare.12229625,10367,ASC-US,689,481
34,b6bf215df9cc83413a7c5a61c64361da.png,10.6084/m9.figshare.12229625,10368,Negative for intraepithelial lesion,51,634
34,b6bf215df9cc83413a7c5a61c64361da.png,10.6084/m9.figshare.12229625,10369,Negative for intraepithelial lesion,292,663
32,ee78da0c06d978fec8d86a8d97182445.png,10.6084/m9.figshare.12229619,10370,ASC-US,638,107
32,ee78da0c06d978fec8d86a8d97182445.png,10.6084/m9.figshare.12229619,10371,ASC-US,931,325
32,ee78da0c06d978fec8d86a8d97182445.png,10.6084/m9.figshare.12229619,10372,ASC-US,818,438
32,ee78da0c06d978fec8d86a8d97182445.png,10.6084/m9.figshare.12229619,10373,ASC-US,755,534
32,ee78da0c06d978fec8d86a8d97182445.png,10.6084/m9.figshare.12229619,10374,ASC-US,617,583
32,ee78da0c06d978fec8d86a8d97182445.png,10.6084/m9.figshare.12229619,10375,Negative for intraepithelial lesion,590,106
32,ee78da0c06d978fec8d86a8d97182445.png,10.6084/m9.figshare.12229619,10376,Negative for intraepithelial lesion,470,414
32,ee78da0c06d978fec8d86a8d97182445.png,10.6084/m9.figshare.12229619,10377,Negative for intraepithelial lesion,730,142
32,ee78da0c06d978fec8d86a8d97182445.png,10.6084/m9.figshare.12229619,10378,Negative for intraepithelial lesion,340,56
32,ee78da0c06d978fec8d86a8d97182445.png,10.6084/m9.figshare.12229619,10379,Negative for intraepithelial lesion,1092,251
32,ee78da0c06d978fec8d86a8d97182445.png,10.6084/m9.figshare.12229619,10380,Negative for intraepithelial lesion,1219,378
32,ee78da0c06d978fec8d86a8d97182445.png,10.6084/m9.figshare.12229619,10381,Negative for intraepithelial lesion,1139,568
32,ee78da0c06d978fec8d86a8d97182445.png,10.6084/m9.figshare.12229619,10382,Negative for intraepithelial lesion,569,700
32,ee78da0c06d978fec8d86a8d97182445.png,10.6084/m9.figshare.12229619,10383,Negative for intraepithelial lesion,595,815
32,ee78da0c06d978fec8d86a8d97182445.png,10.6084/m9.figshare.12229619,10384,Negative for intraepithelial lesion,797,617
32,ee78da0c06d978fec8d86a8d97182445.png,10.6084/m9.figshare.12229619,10385,Negative for intraepithelial lesion,843,782
32,ee78da0c06d978fec8d86a8d97182445.png,10.6084/m9.figshare.12229619,10386,Negative for intraepithelial lesion,1137,90
32,ee78da0c06d978fec8d86a8d97182445.png,10.6084/m9.figshare.12229619,10387,Negative for intraepithelial lesion,534,237
32,ee78da0c06d978fec8d86a8d97182445.png,10.6084/m9.figshare.12229619,10388,ASC-US,1012,22
33,07872ee58dea1007dd5d4afa5fb2556d.png,10.6084/m9.figshare.12229622,10389,LSIL,653,914
33,07872ee58dea1007dd5d4afa5fb2556d.png,10.6084/m9.figshare.12229622,10390,LSIL,660,844
33,07872ee58dea1007dd5d4afa5fb2556d.png,10.6084/m9.figshare.12229622,10391,ASC-US,475,733
33,07872ee58dea1007dd5d4afa5fb2556d.png,10.6084/m9.figshare.12229622,10392,Negative for intraepithelial lesion,264,27
33,07872ee58dea1007dd5d4afa5fb2556d.png,10.6084/m9.figshare.12229622,10393,Negative for intraepithelial lesion,1265,657
33,07872ee58dea1007dd5d4afa5fb2556d.png,10.6084/m9.figshare.12229622,10394,Negative for intraepithelial lesion,780,1010
33,07872ee58dea1007dd5d4afa5fb2556d.png,10.6084/m9.figshare.12229622,10395,Negative for intraepithelial lesion,1243,339
33,07872ee58dea1007dd5d4afa5fb2556d.png,10.6084/m9.figshare.12229622,10396,Negative for intraepithelial lesion,1190,29
33,07872ee58dea1007dd5d4afa5fb2556d.png,10.6084/m9.figshare.12229622,10397,Negative for intraepithelial lesion,1177,86
33,07872ee58dea1007dd5d4afa5fb2556d.png,10.6084/m9.figshare.12229622,10398,Negative for intraepithelial lesion,1213,182
33,07872ee58dea1007dd5d4afa5fb2556d.png,10.6084/m9.figshare.12229622,10399,Negative for intraepithelial lesion,548,924
33,07872ee58dea1007dd5d4afa5fb2556d.png,10.6084/m9.figshare.12229622,10400,Negative for intraepithelial lesion,530,934
33,07872ee58dea1007dd5d4afa5fb2556d.png,10.6084/m9.figshare.12229622,10401,Negative for intraepithelial lesion,708,672
33,07872ee58dea1007dd5d4afa5fb2556d.png,10.6084/m9.figshare.12229622,10402,Negative for intraepithelial lesion,663,753
33,07872ee58dea1007dd5d4afa5fb2556d.png,10.6084/m9.figshare.12229622,10403,Negative for intraepithelial lesion,574,772
33,07872ee58dea1007dd5d4afa5fb2556d.png,10.6084/m9.figshare.12229622,10404,LSIL,534,620
33,07872ee58dea1007dd5d4afa5fb2556d.png,10.6084/m9.figshare.12229622,10405,LSIL,610,357
33,07872ee58dea1007dd5d4afa5fb2556d.png,10.6084/m9.figshare.12229622,10406,Negative for intraepithelial lesion,450,125
33,07872ee58dea1007dd5d4afa5fb2556d.png,10.6084/m9.figshare.12229622,10407,Negative for intraepithelial lesion,602,236
33,07872ee58dea1007dd5d4afa5fb2556d.png,10.6084/m9.figshare.12229622,10408,Negative for intraepithelial lesion,578,186
33,07872ee58dea1007dd5d4afa5fb2556d.png,10.6084/m9.figshare.12229622,10409,Negative for intraepithelial lesion,1129,260
33,07872ee58dea1007dd5d4afa5fb2556d.png,10.6084/m9.figshare.12229622,10410,Negative for intraepithelial lesion,977,503
33,07872ee58dea1007dd5d4afa5fb2556d.png,10.6084/m9.figshare.12229622,10411,Negative for intraepithelial lesion,952,578
33,07872ee58dea1007dd5d4afa5fb2556d.png,10.6084/m9.figshare.12229622,10412,Negative for intraepithelial lesion,1193,464
33,07872ee58dea1007dd5d4afa5fb2556d.png,10.6084/m9.figshare.12229622,10413,Negative for intraepithelial lesion,997,615
33,07872ee58dea1007dd5d4afa5fb2556d.png,10.6084/m9.figshare.12229622,10414,Negative for intraepithelial lesion,865,623
33,07872ee58dea1007dd5d4afa5fb2556d.png,10.6084/m9.figshare.12229622,10415,Negative for intraepithelial lesion,778,768
33,07872ee58dea1007dd5d4afa5fb2556d.png,10.6084/m9.figshare.12229622,10416,Negative for intraepithelial lesion,733,904
33,07872ee58dea1007dd5d4afa5fb2556d.png,10.6084/m9.figshare.12229622,10417,Negative for intraepithelial lesion,763,894
33,07872ee58dea1007dd5d4afa5fb2556d.png,10.6084/m9.figshare.12229622,10418,Negative for intraepithelial lesion,803,914
33,07872ee58dea1007dd5d4afa5fb2556d.png,10.6084/m9.figshare.12229622,10419,Negative for intraepithelial lesion,489,808
33,07872ee58dea1007dd5d4afa5fb2556d.png,10.6084/m9.figshare.12229622,10420,Negative for intraepithelial lesion,324,843
33,07872ee58dea1007dd5d4afa5fb2556d.png,10.6084/m9.figshare.12229622,10421,Negative for intraepithelial lesion,339,687
33,07872ee58dea1007dd5d4afa5fb2556d.png,10.6084/m9.figshare.12229622,10422,Negative for intraepithelial lesion,317,580
33,07872ee58dea1007dd5d4afa5fb2556d.png,10.6084/m9.figshare.12229622,10423,Negative for intraepithelial lesion,295,622
33,07872ee58dea1007dd5d4afa5fb2556d.png,10.6084/m9.figshare.12229622,10424,Negative for intraepithelial lesion,362,765
33,07872ee58dea1007dd5d4afa5fb2556d.png,10.6084/m9.figshare.12229622,10425,Negative for intraepithelial lesion,377,723
33,07872ee58dea1007dd5d4afa5fb2556d.png,10.6084/m9.figshare.12229622,10426,Negative for intraepithelial lesion,377,827
33,07872ee58dea1007dd5d4afa5fb2556d.png,10.6084/m9.figshare.12229622,10427,Negative for intraepithelial lesion,379,865
33,07872ee58dea1007dd5d4afa5fb2556d.png,10.6084/m9.figshare.12229622,10428,Negative for intraepithelial lesion,329,899
33,07872ee58dea1007dd5d4afa5fb2556d.png,10.6084/m9.figshare.12229622,10429,Negative for intraepithelial lesion,435,935
33,07872ee58dea1007dd5d4afa5fb2556d.png,10.6084/m9.figshare.12229622,10430,Negative for intraepithelial lesion,690,964
33,07872ee58dea1007dd5d4afa5fb2556d.png,10.6084/m9.figshare.12229622,10431,Negative for intraepithelial lesion,820,680
33,07872ee58dea1007dd5d4afa5fb2556d.png,10.6084/m9.figshare.12229622,10432,Negative for intraepithelial lesion,680,489
33,07872ee58dea1007dd5d4afa5fb2556d.png,10.6084/m9.figshare.12229622,10433,Negative for intraepithelial lesion,140,1010
33,07872ee58dea1007dd5d4afa5fb2556d.png,10.6084/m9.figshare.12229622,10434,Negative for intraepithelial lesion,1132,466
31,88e5e1814b1a2c4d30e28f8b98ba157c.png,10.6084/m9.figshare.12229616,10435,Negative for intraepithelial lesion,968,957
31,88e5e1814b1a2c4d30e28f8b98ba157c.png,10.6084/m9.figshare.12229616,10436,Negative for intraepithelial lesion,953,632
31,88e5e1814b1a2c4d30e28f8b98ba157c.png,10.6084/m9.figshare.12229616,10437,ASC-US,820,607
31,88e5e1814b1a2c4d30e28f8b98ba157c.png,10.6084/m9.figshare.12229616,10438,Negative for intraepithelial lesion,206,97
31,88e5e1814b1a2c4d30e28f8b98ba157c.png,10.6084/m9.figshare.12229616,10439,Negative for intraepithelial lesion,39,629
31,88e5e1814b1a2c4d30e28f8b98ba157c.png,10.6084/m9.figshare.12229616,10440,Negative for intraepithelial lesion,30,617
31,88e5e1814b1a2c4d30e28f8b98ba157c.png,10.6084/m9.figshare.12229616,10441,Negative for intraepithelial lesion,1238,553
31,88e5e1814b1a2c4d30e28f8b98ba157c.png,10.6084/m9.figshare.12229616,10442,Negative for intraepithelial lesion,260,40
31,88e5e1814b1a2c4d30e28f8b98ba157c.png,10.6084/m9.figshare.12229616,10443,Negative for intraepithelial lesion,170,224
31,88e5e1814b1a2c4d30e28f8b98ba157c.png,10.6084/m9.figshare.12229616,10444,Negative for intraepithelial lesion,230,352
31,88e5e1814b1a2c4d30e28f8b98ba157c.png,10.6084/m9.figshare.12229616,10445,Negative for intraepithelial lesion,106,480
31,88e5e1814b1a2c4d30e28f8b98ba157c.png,10.6084/m9.figshare.12229616,10446,Negative for intraepithelial lesion,200,200
31,88e5e1814b1a2c4d30e28f8b98ba157c.png,10.6084/m9.figshare.12229616,10447,Negative for intraepithelial lesion,152,810
31,88e5e1814b1a2c4d30e28f8b98ba157c.png,10.6084/m9.figshare.12229616,10448,Negative for intraepithelial lesion,72,422
31,88e5e1814b1a2c4d30e28f8b98ba157c.png,10.6084/m9.figshare.12229616,10449,Negative for intraepithelial lesion,160,954
31,88e5e1814b1a2c4d30e28f8b98ba157c.png,10.6084/m9.figshare.12229616,10450,Negative for intraepithelial lesion,110,664
31,88e5e1814b1a2c4d30e28f8b98ba157c.png,10.6084/m9.figshare.12229616,10451,Negative for intraepithelial lesion,384,832
31,88e5e1814b1a2c4d30e28f8b98ba157c.png,10.6084/m9.figshare.12229616,10452,Negative for intraepithelial lesion,256,822
31,88e5e1814b1a2c4d30e28f8b98ba157c.png,10.6084/m9.figshare.12229616,10453,Negative for intraepithelial lesion,388,900
31,88e5e1814b1a2c4d30e28f8b98ba157c.png,10.6084/m9.figshare.12229616,10454,Negative for intraepithelial lesion,330,876
31,88e5e1814b1a2c4d30e28f8b98ba157c.png,10.6084/m9.figshare.12229616,10455,Negative for intraepithelial lesion,468,900
31,88e5e1814b1a2c4d30e28f8b98ba157c.png,10.6084/m9.figshare.12229616,10456,Negative for intraepithelial lesion,514,848
31,88e5e1814b1a2c4d30e28f8b98ba157c.png,10.6084/m9.figshare.12229616,10457,Negative for intraepithelial lesion,550,816
31,88e5e1814b1a2c4d30e28f8b98ba157c.png,10.6084/m9.figshare.12229616,10458,Negative for intraepithelial lesion,546,764
31,88e5e1814b1a2c4d30e28f8b98ba157c.png,10.6084/m9.figshare.12229616,10459,Negative for intraepithelial lesion,498,714
31,88e5e1814b1a2c4d30e28f8b98ba157c.png,10.6084/m9.figshare.12229616,10460,Negative for intraepithelial lesion,442,728
31,88e5e1814b1a2c4d30e28f8b98ba157c.png,10.6084/m9.figshare.12229616,10461,Negative for intraepithelial lesion,660,904
31,88e5e1814b1a2c4d30e28f8b98ba157c.png,10.6084/m9.figshare.12229616,10462,Negative for intraepithelial lesion,708,734
31,88e5e1814b1a2c4d30e28f8b98ba157c.png,10.6084/m9.figshare.12229616,10463,Negative for intraepithelial lesion,664,366
31,88e5e1814b1a2c4d30e28f8b98ba157c.png,10.6084/m9.figshare.12229616,10464,Negative for intraepithelial lesion,616,474
31,88e5e1814b1a2c4d30e28f8b98ba157c.png,10.6084/m9.figshare.12229616,10465,Negative for intraepithelial lesion,248,610
31,88e5e1814b1a2c4d30e28f8b98ba157c.png,10.6084/m9.figshare.12229616,10466,Negative for intraepithelial lesion,468,464
31,88e5e1814b1a2c4d30e28f8b98ba157c.png,10.6084/m9.figshare.12229616,10467,Negative for intraepithelial lesion,324,554
31,88e5e1814b1a2c4d30e28f8b98ba157c.png,10.6084/m9.figshare.12229616,10468,Negative for intraepithelial lesion,316,350
31,88e5e1814b1a2c4d30e28f8b98ba157c.png,10.6084/m9.figshare.12229616,10469,Negative for intraepithelial lesion,380,290
31,88e5e1814b1a2c4d30e28f8b98ba157c.png,10.6084/m9.figshare.12229616,10470,Negative for intraepithelial lesion,376,180
31,88e5e1814b1a2c4d30e28f8b98ba157c.png,10.6084/m9.figshare.12229616,10471,Negative for intraepithelial lesion,388,166
31,88e5e1814b1a2c4d30e28f8b98ba157c.png,10.6084/m9.figshare.12229616,10472,Negative for intraepithelial lesion,524,322
31,88e5e1814b1a2c4d30e28f8b98ba157c.png,10.6084/m9.figshare.12229616,10473,Negative for intraepithelial lesion,282,296
31,88e5e1814b1a2c4d30e28f8b98ba157c.png,10.6084/m9.figshare.12229616,10474,Negative for intraepithelial lesion,734,436
31,88e5e1814b1a2c4d30e28f8b98ba157c.png,10.6084/m9.figshare.12229616,10475,Negative for intraepithelial lesion,454,380
31,88e5e1814b1a2c4d30e28f8b98ba157c.png,10.6084/m9.figshare.12229616,10476,Negative for intraepithelial lesion,816,394
31,88e5e1814b1a2c4d30e28f8b98ba157c.png,10.6084/m9.figshare.12229616,10477,Negative for intraepithelial lesion,914,396
31,88e5e1814b1a2c4d30e28f8b98ba157c.png,10.6084/m9.figshare.12229616,10478,Negative for intraepithelial lesion,1008,552
31,88e5e1814b1a2c4d30e28f8b98ba157c.png,10.6084/m9.figshare.12229616,10479,Negative for intraepithelial lesion,1114,600
31,88e5e1814b1a2c4d30e28f8b98ba157c.png,10.6084/m9.figshare.12229616,10480,Negative for intraepithelial lesion,1158,500
31,88e5e1814b1a2c4d30e28f8b98ba157c.png,10.6084/m9.figshare.12229616,10481,Negative for intraepithelial lesion,1216,618
31,88e5e1814b1a2c4d30e28f8b98ba157c.png,10.6084/m9.figshare.12229616,10482,Negative for intraepithelial lesion,1158,696
31,88e5e1814b1a2c4d30e28f8b98ba157c.png,10.6084/m9.figshare.12229616,10483,Negative for intraepithelial lesion,1172,796
31,88e5e1814b1a2c4d30e28f8b98ba157c.png,10.6084/m9.figshare.12229616,10484,Negative for intraepithelial lesion,1044,718
31,88e5e1814b1a2c4d30e28f8b98ba157c.png,10.6084/m9.figshare.12229616,10485,Negative for intraepithelial lesion,1078,828
31,88e5e1814b1a2c4d30e28f8b98ba157c.png,10.6084/m9.figshare.12229616,10486,Negative for intraepithelial lesion,960,852
31,88e5e1814b1a2c4d30e28f8b98ba157c.png,10.6084/m9.figshare.12229616,10487,Negative for intraepithelial lesion,948,720
31,88e5e1814b1a2c4d30e28f8b98ba157c.png,10.6084/m9.figshare.12229616,10488,Negative for intraepithelial lesion,792,688
31,88e5e1814b1a2c4d30e28f8b98ba157c.png,10.6084/m9.figshare.12229616,10489,Negative for intraepithelial lesion,694,650
31,88e5e1814b1a2c4d30e28f8b98ba157c.png,10.6084/m9.figshare.12229616,10490,Negative for intraepithelial lesion,602,634
31,88e5e1814b1a2c4d30e28f8b98ba157c.png,10.6084/m9.figshare.12229616,10491,Negative for intraepithelial lesion,326,634
31,88e5e1814b1a2c4d30e28f8b98ba157c.png,10.6084/m9.figshare.12229616,10492,Negative for intraepithelial lesion,446,634
31,88e5e1814b1a2c4d30e28f8b98ba157c.png,10.6084/m9.figshare.12229616,10493,Negative for intraepithelial lesion,330,752
31,88e5e1814b1a2c4d30e28f8b98ba157c.png,10.6084/m9.figshare.12229616,10494,Negative for intraepithelial lesion,300,968
31,88e5e1814b1a2c4d30e28f8b98ba157c.png,10.6084/m9.figshare.12229616,10495,Negative for intraepithelial lesion,252,510
31,88e5e1814b1a2c4d30e28f8b98ba157c.png,10.6084/m9.figshare.12229616,10496,Negative for intraepithelial lesion,804,824
31,88e5e1814b1a2c4d30e28f8b98ba157c.png,10.6084/m9.figshare.12229616,10497,Negative for intraepithelial lesion,474,38
31,88e5e1814b1a2c4d30e28f8b98ba157c.png,10.6084/m9.figshare.12229616,10498,Negative for intraepithelial lesion,691,12
31,88e5e1814b1a2c4d30e28f8b98ba157c.png,10.6084/m9.figshare.12229616,10499,Negative for intraepithelial lesion,516,122
31,88e5e1814b1a2c4d30e28f8b98ba157c.png,10.6084/m9.figshare.12229616,10500,Negative for intraepithelial lesion,492,536
31,88e5e1814b1a2c4d30e28f8b98ba157c.png,10.6084/m9.figshare.12229616,10501,Negative for intraepithelial lesion,50,932
31,88e5e1814b1a2c4d30e28f8b98ba157c.png,10.6084/m9.figshare.12229616,10502,Negative for intraepithelial lesion,41,745
31,88e5e1814b1a2c4d30e28f8b98ba157c.png,10.6084/m9.figshare.12229616,10503,Negative for intraepithelial lesion,107,723
31,88e5e1814b1a2c4d30e28f8b98ba157c.png,10.6084/m9.figshare.12229616,10504,Negative for intraepithelial lesion,705,830
31,88e5e1814b1a2c4d30e28f8b98ba157c.png,10.6084/m9.figshare.12229616,10505,Negative for intraepithelial lesion,1084,1011
31,88e5e1814b1a2c4d30e28f8b98ba157c.png,10.6084/m9.figshare.12229616,10506,Negative for intraepithelial lesion,761,280
31,88e5e1814b1a2c4d30e28f8b98ba157c.png,10.6084/m9.figshare.12229616,10507,Negative for intraepithelial lesion,850,463
31,88e5e1814b1a2c4d30e28f8b98ba157c.png,10.6084/m9.figshare.12229616,10508,Negative for intraepithelial lesion,899,543
31,88e5e1814b1a2c4d30e28f8b98ba157c.png,10.6084/m9.figshare.12229616,10509,Negative for intraepithelial lesion,791,523
31,88e5e1814b1a2c4d30e28f8b98ba157c.png,10.6084/m9.figshare.12229616,10510,Negative for intraepithelial lesion,729,599
31,88e5e1814b1a2c4d30e28f8b98ba157c.png,10.6084/m9.figshare.12229616,10511,Negative for intraepithelial lesion,716,171
30,0489736e8d880b5188b04d11c3131cd3.png,10.6084/m9.figshare.12229613,10512,Negative for intraepithelial lesion,43,432
30,0489736e8d880b5188b04d11c3131cd3.png,10.6084/m9.figshare.12229613,10513,Negative for intraepithelial lesion,74,382
30,0489736e8d880b5188b04d11c3131cd3.png,10.6084/m9.figshare.12229613,10514,Negative for intraepithelial lesion,158,308
30,0489736e8d880b5188b04d11c3131cd3.png,10.6084/m9.figshare.12229613,10515,Negative for intraepithelial lesion,144,418
30,0489736e8d880b5188b04d11c3131cd3.png,10.6084/m9.figshare.12229613,10516,Negative for intraepithelial lesion,232,442
30,0489736e8d880b5188b04d11c3131cd3.png,10.6084/m9.figshare.12229613,10517,Negative for intraepithelial lesion,280,428
30,0489736e8d880b5188b04d11c3131cd3.png,10.6084/m9.figshare.12229613,10518,Negative for intraepithelial lesion,314,364
30,0489736e8d880b5188b04d11c3131cd3.png,10.6084/m9.figshare.12229613,10519,Negative for intraepithelial lesion,352,448
30,0489736e8d880b5188b04d11c3131cd3.png,10.6084/m9.figshare.12229613,10520,Negative for intraepithelial lesion,442,366
30,0489736e8d880b5188b04d11c3131cd3.png,10.6084/m9.figshare.12229613,10521,Negative for intraepithelial lesion,408,248
30,0489736e8d880b5188b04d11c3131cd3.png,10.6084/m9.figshare.12229613,10522,Negative for intraepithelial lesion,510,432
30,0489736e8d880b5188b04d11c3131cd3.png,10.6084/m9.figshare.12229613,10523,Negative for intraepithelial lesion,572,256
30,0489736e8d880b5188b04d11c3131cd3.png,10.6084/m9.figshare.12229613,10524,Negative for intraepithelial lesion,546,384
30,0489736e8d880b5188b04d11c3131cd3.png,10.6084/m9.figshare.12229613,10525,Negative for intraepithelial lesion,622,342
